,amplitude (in pu),timestamp (in ms),,parameters,values
109,0.478695521,7.096354167,,,
110,0.455448987,7.161458333,,,
111,0.431903127,7.2265625,,,
112,0.408071915,7.291666667,,,
113,0.383969517,7.356770833,,,
114,0.359610278,7.421875,,,
115,0.335008714,7.486979167,,,
116,0.310179506,7.552083333,,,
117,0.28513749,7.6171875,,,
118,0.259897645,7.682291667,,,
119,0.234475088,7.747395833,,,
120,0.208885063,7.8125,,,
121,0.183142933,7.877604167,,,
122,0.157264169,7.942708333,,,
123,0.131264341,8.0078125,,,
124,0.105159111,8.072916667,,,
125,0.07896422,8.138020833,,,
126,0.05269548,8.203125,,,
127,0.026368764,8.268229167,,,
128,6.09E-16,8.333333333,,,
129,-0.026394846,8.3984375,,,
130,-0.052799774,8.463541667,,,
131,-0.079198761,8.528645833,,,
132,-0.105575772,8.59375,,,
133,-0.13191477,8.658854167,,,
134,-0.158199722,8.723958333,,,
135,-0.184414615,8.7890625,,,
136,-0.210543461,8.854166667,,,
137,-0.236570309,8.919270833,,,
138,-0.262479253,8.984375,,,
139,-0.288254444,9.049479167,,,
140,-0.313880101,9.114583333,,,
141,-0.339340514,9.1796875,,,
142,-0.364620063,9.244791667,,,
143,-0.389703219,9.309895833,,,
144,-0.414574561,9.375,,,
145,-0.43921878,9.440104167,,,
146,-0.463620692,9.505208333,,,
147,-0.487765244,9.5703125,,,
148,-0.51163753,9.635416667,,,
149,-0.53522279,9.700520833,,,
150,-0.55850643,9.765625,,,
151,-0.581474023,9.830729167,,,
152,-0.604111323,9.895833333,,,
153,-0.626404272,9.9609375,,,
154,-0.648339008,10.02604167,,,
155,-0.669901874,10.09114583,,,
156,-0.69107943,10.15625,,,
157,-0.711858456,10.22135417,,,
158,-0.732225964,10.28645833,,,
159,-0.752169207,10.3515625,,,
160,-0.771675681,10.41666667,,,
161,-0.790733142,10.48177083,,,
162,-0.809329606,10.546875,,,
163,-0.827453361,10.61197917,,,
164,-0.845092972,10.67708333,,,
165,-0.862237289,10.7421875,,,
166,-0.878875458,10.80729167,,,
167,-0.894996919,10.87239583,,,
168,-0.910591423,10.9375,,,
169,-0.925649031,11.00260417,,,
170,-0.940160124,11.06770833,,,
171,-0.954115409,11.1328125,,,
172,-0.967505923,11.19791667,,,
173,-0.980323041,11.26302083,,,
174,-0.992558482,11.328125,,,
175,-1.004204311,11.39322917,,,
176,-1.015252948,11.45833333,,,
177,-1.025697171,11.5234375,,,
178,-1.035530122,11.58854167,,,
179,-1.044745309,11.65364583,,,
180,-1.053336613,11.71875,,,
181,-1.061298292,11.78385417,,,
182,-1.068624983,11.84895833,,,
183,-1.075311707,11.9140625,,,
184,-1.081353871,11.97916667,,,
185,-1.086747273,12.04427083,,,
186,-1.091488106,12.109375,,,
187,-1.095572957,12.17447917,,,
188,-1.09899881,12.23958333,,,
189,-1.101763052,12.3046875,,,
190,-1.103863471,12.36979167,,,
191,-1.10529826,12.43489583,,,
192,-1.106066017,12.5,,,
193,-1.106165747,12.56510417,,,
194,-1.105596863,12.63020833,,,
195,-1.104359185,12.6953125,,,
196,-1.102452944,12.76041667,,,
197,-1.09987878,12.82552083,,,
198,-1.09663774,12.890625,,,
199,-1.092731282,12.95572917,,,
200,-1.088161271,13.02083333,,,
201,-1.08292998,13.0859375,,,
202,-1.077040088,13.15104167,,,
203,-1.070494678,13.21614583,,,
204,-1.063297239,13.28125,,,
205,-1.055451658,13.34635417,,,
206,-1.046962226,13.41145833,,,
207,-1.037833628,13.4765625,,,
208,-1.028070944,13.54166667,,,
209,-1.017679646,13.60677083,,,
210,-1.006665597,13.671875,,,
211,-0.995035041,13.73697917,,,
212,-0.982794608,13.80208333,,,
213,-0.969951304,13.8671875,,,
214,-0.956512509,13.93229167,,,
215,-0.942485975,13.99739583,,,
216,-0.927879818,14.0625,,,
217,-0.912702512,14.12760417,,,
218,-0.896962892,14.19270833,,,
219,-0.880670138,14.2578125,,,
220,-0.86383378,14.32291667,,,
221,-0.846463684,14.38802083,,,
222,-0.828570051,14.453125,,,
223,-0.81016341,14.51822917,,,
224,-0.79125461,14.58333333,,,
225,-0.771854817,14.6484375,,,
226,-0.751975502,14.71354167,,,
227,-0.731628442,14.77864583,,,
228,-0.710825704,14.84375,,,
229,-0.689579644,14.90885417,,,
230,-0.667902899,14.97395833,,,
231,-0.645808375,15.0390625,,,
232,-0.623309246,15.10416667,,,
233,-0.60041894,15.16927083,,,
234,-0.577151134,15.234375,,,
235,-0.553519744,15.29947917,,,
236,-0.52953892,15.36458333,,,
237,-0.505223034,15.4296875,,,
238,-0.480586671,15.49479167,,,
239,-0.455644623,15.55989583,,,
240,-0.430411879,15.625,,,
241,-0.404903615,15.69010417,,,
242,-0.379135183,15.75520833,,,
243,-0.353122108,15.8203125,,,
244,-0.326880071,15.88541667,,,
245,-0.300424905,15.95052083,,,
246,-0.273772581,16.015625,,,
247,-0.246939202,16.08072917,,,
248,-0.219940991,16.14583333,,,
249,-0.192794283,16.2109375,,,
250,-0.16551551,16.27604167,,,
251,-0.1381212,16.34114583,,,
252,-0.110627956,16.40625,,,
253,-0.083052455,16.47135417,,,
254,-0.055411432,16.53645833,,,
255,-0.027721672,16.6015625,,,
256,-1.28E-15,16.66666667,,,
257,0.02773673,16.73177083,,,
258,0.055471646,16.796875,,,
259,0.083187867,16.86197917,,,
260,0.110868516,16.92708333,,,
261,0.138496725,16.9921875,,,
262,0.166055652,17.05729167,,,
263,0.193528488,17.12239583,,,
264,0.220898468,17.1875,,,
265,0.248148878,17.25260417,,,
266,0.275263073,17.31770833,,,
267,0.302224479,17.3828125,,,
268,0.32901661,17.44791667,,,
269,0.355623074,17.51302083,,,
270,0.382027584,17.578125,,,
271,0.408213969,17.64322917,,,
272,0.434166183,17.70833333,,,
273,0.459868317,17.7734375,,,
274,0.485304606,17.83854167,,,
275,0.510459441,17.90364583,,,
276,0.535317377,17.96875,,,
277,0.559863145,18.03385417,,,
278,0.584081659,18.09895833,,,
279,0.607958026,18.1640625,,,
280,0.631477557,18.22916667,,,
281,0.654625775,18.29427083,,,
282,0.677388422,18.359375,,,
283,0.699751472,18.42447917,,,
284,0.721701136,18.48958333,,,
285,0.743223874,18.5546875,,,
286,0.7643064,18.61979167,,,
287,0.784935693,18.68489583,,,
288,0.805099004,18.75,,,
289,0.824783863,18.81510417,,,
290,0.84397809,18.88020833,,,
291,0.862669799,18.9453125,,,
292,0.880847409,19.01041667,,,
293,0.898499646,19.07552083,,,
294,0.915615558,19.140625,,,
295,0.932184513,19.20572917,,,
296,0.948196213,19.27083333,,,
297,0.963640696,19.3359375,,,
298,0.978508345,19.40104167,,,
299,0.992789892,19.46614583,,,
300,1.006476424,19.53125,,,
301,1.019559392,19.59635417,,,
302,1.032030612,19.66145833,,,
303,1.043882272,19.7265625,,,
304,1.055106937,19.79166667,,,
305,1.065697555,19.85677083,,,
306,1.075647459,19.921875,,,
307,1.084950372,19.98697917,,,
308,1.093600412,20.05208333,,,
309,1.101592098,20.1171875,,,
310,1.108920345,20.18229167,,,
311,1.115580479,20.24739583,,,
312,1.12156823,20.3125,,,
313,1.12687974,20.37760417,,,
314,1.131511567,20.44270833,,,
315,1.13546068,20.5078125,,,
316,1.138724469,20.57291667,,,
317,1.141300742,20.63802083,,,
318,1.14318773,20.703125,,,
319,1.144384082,20.76822917,,,
320,1.144888874,20.83333333,,,
321,1.144701604,20.8984375,,,
322,1.143822195,20.96354167,,,
323,1.142250993,21.02864583,,,
324,1.13998877,21.09375,,,
325,1.137036721,21.15885417,,,
326,1.133396464,21.22395833,,,
327,1.12907004,21.2890625,,,
328,1.124059911,21.35416667,,,
329,1.11836896,21.41927083,,,
330,1.112000487,21.484375,,,
331,1.104958208,21.54947917,,,
332,1.097246254,21.61458333,,,
333,1.088869168,21.6796875,,,
334,1.079831899,21.74479167,,,
335,1.070139807,21.80989583,,,
336,1.059798649,21.875,,,
337,1.048814587,21.94010417,,,
338,1.037194175,22.00520833,,,
339,1.024944358,22.0703125,,,
340,1.012072471,22.13541667,,,
341,0.998586231,22.20052083,,,
342,0.984493733,22.265625,,,
343,0.969803446,22.33072917,,,
344,0.954524205,22.39583333,,,
345,0.93866521,22.4609375,,,
346,0.922236018,22.52604167,,,
347,0.905246537,22.59114583,,,
348,0.887707021,22.65625,,,
349,0.86962806,22.72135417,,,
350,0.851020581,22.78645833,,,
351,0.831895834,22.8515625,,,
352,0.812265389,22.91666667,,,
353,0.792141126,22.98177083,,,
354,0.771535233,23.046875,,,
355,0.750460191,23.11197917,,,
356,0.728928774,23.17708333,,,
357,0.706954035,23.2421875,,,
358,0.684549303,23.30729167,,,
359,0.661728169,23.37239583,,,
360,0.638504485,23.4375,,,
361,0.614892347,23.50260417,,,
362,0.590906094,23.56770833,,,
363,0.566560295,23.6328125,,,
364,0.541869741,23.69791667,,,
365,0.516849435,23.76302083,,,
366,0.491514586,23.828125,,,
367,0.465880593,23.89322917,,,
368,0.439963044,23.95833333,,,
369,0.4137777,24.0234375,,,
370,0.387340487,24.08854167,,,
371,0.360667488,24.15364583,,,
372,0.33377493,24.21875,,,
373,0.306679177,24.28385417,,,
374,0.279396717,24.34895833,,,
375,0.251944156,24.4140625,,,
376,0.224338202,24.47916667,,,
377,0.19659566,24.54427083,,,
378,0.168733417,24.609375,,,
379,0.140768436,24.67447917,,,
380,0.112717743,24.73958333,,,
381,0.084598417,24.8046875,,,
382,0.056427579,24.86979167,,,
383,0.028222382,24.93489583,,,
384,4.23E-16,25,,,
385,-0.028222382,25.06510417,,,
386,-0.056427579,25.13020833,,,
387,-0.084598417,25.1953125,,,
388,-0.112717743,25.26041667,,,
389,-0.140768436,25.32552083,,,
390,-0.168733417,25.390625,,,
391,-0.19659566,25.45572917,,,
392,-0.224338202,25.52083333,,,
393,-0.251944156,25.5859375,,,
394,-0.279396717,25.65104167,,,
395,-0.306679177,25.71614583,,,
396,-0.33377493,25.78125,,,
397,-0.360667488,25.84635417,,,
398,-0.387340487,25.91145833,,,
399,-0.4137777,25.9765625,,,
400,-0.439963044,26.04166667,,,
401,-0.465880593,26.10677083,,,
402,-0.491514586,26.171875,,,
403,-0.516849435,26.23697917,,,
404,-0.541869741,26.30208333,,,
405,-0.566560295,26.3671875,,,
406,-0.590906094,26.43229167,,,
407,-0.614892347,26.49739583,,,
408,-0.638504485,26.5625,,,
409,-0.661728169,26.62760417,,,
410,-0.684549303,26.69270833,,,
411,-0.706954035,26.7578125,,,
412,-0.728928774,26.82291667,,,
413,-0.750460191,26.88802083,,,
414,-0.771535233,26.953125,,,
415,-0.792141126,27.01822917,,,
416,-0.812265389,27.08333333,,,
417,-0.831895834,27.1484375,,,
418,-0.851020581,27.21354167,,,
419,-0.86962806,27.27864583,,,
420,-0.887707021,27.34375,,,
421,-0.905246537,27.40885417,,,
422,-0.922236018,27.47395833,,,
423,-0.93866521,27.5390625,,,
424,-0.954524205,27.60416667,,,
425,-0.969803446,27.66927083,,,
426,-0.984493733,27.734375,,,
427,-0.998586231,27.79947917,,,
428,-1.012072471,27.86458333,,,
429,-1.024944358,27.9296875,,,
430,-1.037194175,27.99479167,,,
431,-1.048814587,28.05989583,,,
432,-1.059798649,28.125,,,
433,-1.070139807,28.19010417,,,
434,-1.079831899,28.25520833,,,
435,-1.088869168,28.3203125,,,
436,-1.097246254,28.38541667,,,
437,-1.104958208,28.45052083,,,
438,-1.112000487,28.515625,,,
439,-1.11836896,28.58072917,,,
440,-1.124059911,28.64583333,,,
441,-1.12907004,28.7109375,,,
442,-1.133396464,28.77604167,,,
443,-1.137036721,28.84114583,,,
444,-1.13998877,28.90625,,,
445,-1.142250993,28.97135417,,,
446,-1.143822195,29.03645833,,,
447,-1.144701604,29.1015625,,,
448,-1.144888874,29.16666667,,,
449,-1.144384082,29.23177083,,,
450,-1.14318773,29.296875,,,
451,-1.141300742,29.36197917,,,
452,-1.138724469,29.42708333,,,
453,-1.13546068,29.4921875,,,
454,-1.131511567,29.55729167,,,
455,-1.12687974,29.62239583,,,
456,-1.12156823,29.6875,,,
457,-1.115580479,29.75260417,,,
458,-1.108920345,29.81770833,,,
459,-1.101592098,29.8828125,,,
460,-1.093600412,29.94791667,,,
461,-1.084950372,30.01302083,,,
462,-1.075647459,30.078125,,,
463,-1.065697555,30.14322917,,,
464,-1.055106937,30.20833333,,,
465,-1.043882272,30.2734375,,,
466,-1.032030612,30.33854167,,,
467,-1.019559392,30.40364583,,,
468,-1.006476424,30.46875,,,
469,-0.992789892,30.53385417,,,
470,-0.978508345,30.59895833,,,
471,-0.963640696,30.6640625,,,
472,-0.948196213,30.72916667,,,
473,-0.932184513,30.79427083,,,
474,-0.915615558,30.859375,,,
475,-0.898499646,30.92447917,,,
476,-0.880847409,30.98958333,,,
477,-0.862669799,31.0546875,,,
478,-0.84397809,31.11979167,,,
479,-0.824783863,31.18489583,,,
480,-0.805099004,31.25,,,
481,-0.784935693,31.31510417,,,
482,-0.7643064,31.38020833,,,
483,-0.743223874,31.4453125,,,
484,-0.721701136,31.51041667,,,
485,-0.699751472,31.57552083,,,
486,-0.677388422,31.640625,,,
487,-0.654625775,31.70572917,,,
488,-0.631477557,31.77083333,,,
489,-0.607958026,31.8359375,,,
490,-0.584081659,31.90104167,,,
491,-0.559863145,31.96614583,,,
492,-0.535317377,32.03125,,,
493,-0.510459441,32.09635417,,,
494,-0.485304606,32.16145833,,,
495,-0.459868317,32.2265625,,,
496,-0.434166183,32.29166667,,,
497,-0.408213969,32.35677083,,,
498,-0.382027584,32.421875,,,
499,-0.355623074,32.48697917,,,
500,-0.32901661,32.55208333,,,
501,-0.302224479,32.6171875,,,
502,-0.275263073,32.68229167,,,
503,-0.248148878,32.74739583,,,
504,-0.220898468,32.8125,,,
505,-0.193528488,32.87760417,,,
506,-0.166055652,32.94270833,,,
507,-0.138496725,33.0078125,,,
508,-0.110868516,33.07291667,,,
509,-0.083187867,33.13802083,,,
510,-0.055471646,33.203125,,,
511,-0.02773673,33.26822917,,,
512,-2.56E-15,33.33333333,,,
513,0.027721672,33.3984375,,,
514,0.055411432,33.46354167,,,
515,0.083052455,33.52864583,,,
516,0.110627956,33.59375,,,
517,0.1381212,33.65885417,,,
518,0.16551551,33.72395833,,,
519,0.192794283,33.7890625,,,
520,0.219940991,33.85416667,,,
521,0.246939202,33.91927083,,,
522,0.273772581,33.984375,,,
523,0.300424905,34.04947917,,,
524,0.326880071,34.11458333,,,
525,0.353122108,34.1796875,,,
526,0.379135183,34.24479167,,,
527,0.404903615,34.30989583,,,
528,0.430411879,34.375,,,
529,0.455644623,34.44010417,,,
530,0.480586671,34.50520833,,,
531,0.505223034,34.5703125,,,
532,0.52953892,34.63541667,,,
533,0.553519744,34.70052083,,,
534,0.577151134,34.765625,,,
535,0.60041894,34.83072917,,,
536,0.623309246,34.89583333,,,
537,0.645808375,34.9609375,,,
538,0.667902899,35.02604167,,,
539,0.689579644,35.09114583,,,
540,0.710825704,35.15625,,,
541,0.731628442,35.22135417,,,
542,0.751975502,35.28645833,,,
543,0.771854817,35.3515625,,,
544,0.79125461,35.41666667,,,
545,0.81016341,35.48177083,,,
546,0.828570051,35.546875,,,
547,0.846463684,35.61197917,,,
548,0.86383378,35.67708333,,,
549,0.880670138,35.7421875,,,
550,0.896962892,35.80729167,,,
551,0.912702512,35.87239583,,,
552,0.927879818,35.9375,,,
553,0.942485975,36.00260417,,,
554,0.956512509,36.06770833,,,
555,0.969951304,36.1328125,,,
556,0.982794608,36.19791667,,,
557,0.995035041,36.26302083,,,
558,1.006665597,36.328125,,,
559,1.017679646,36.39322917,,,
560,1.028070944,36.45833333,,,
561,1.037833628,36.5234375,,,
562,1.046962226,36.58854167,,,
563,1.055451658,36.65364583,,,
564,1.063297239,36.71875,,,
565,1.070494678,36.78385417,,,
566,1.077040088,36.84895833,,,
567,1.08292998,36.9140625,,,
568,1.088161271,36.97916667,,,
569,1.092731282,37.04427083,,,
570,1.09663774,37.109375,,,
571,1.09987878,37.17447917,,,
572,1.102452944,37.23958333,,,
573,1.104359185,37.3046875,,,
574,1.105596863,37.36979167,,,
575,1.106165747,37.43489583,,,
576,1.106066017,37.5,,,
577,1.10529826,37.56510417,,,
578,1.103863471,37.63020833,,,
579,1.101763052,37.6953125,,,
580,1.09899881,37.76041667,,,
581,1.095572957,37.82552083,,,
582,1.091488106,37.890625,,,
583,1.086747273,37.95572917,,,
584,1.081353871,38.02083333,,,
585,1.075311707,38.0859375,,,
586,1.068624983,38.15104167,,,
587,1.061298292,38.21614583,,,
588,1.053336613,38.28125,,,
589,1.044745309,38.34635417,,,
590,1.035530122,38.41145833,,,
591,1.025697171,38.4765625,,,
592,1.015252948,38.54166667,,,
593,1.004204311,38.60677083,,,
594,0.992558482,38.671875,,,
595,0.980323041,38.73697917,,,
596,0.967505923,38.80208333,,,
597,0.954115409,38.8671875,,,
598,0.940160124,38.93229167,,,
599,0.925649031,38.99739583,,,
600,0.910591423,39.0625,,,
601,0.894996919,39.12760417,,,
602,0.878875458,39.19270833,,,
603,0.862237289,39.2578125,,,
604,0.845092972,39.32291667,,,
605,0.827453361,39.38802083,,,
606,0.809329606,39.453125,,,
607,0.790733142,39.51822917,,,
608,0.771675681,39.58333333,,,
609,0.752169207,39.6484375,,,
610,0.732225964,39.71354167,,,
611,0.711858456,39.77864583,,,
612,0.69107943,39.84375,,,
613,0.669901874,39.90885417,,,
614,0.648339008,39.97395833,,,
615,0.626404272,40.0390625,,,
616,0.604111323,40.10416667,,,
617,0.581474023,40.16927083,,,
618,0.55850643,40.234375,,,
619,0.53522279,40.29947917,,,
620,0.51163753,40.36458333,,,
621,0.487765244,40.4296875,,,
622,0.463620692,40.49479167,,,
623,0.43921878,40.55989583,,,
624,0.414574561,40.625,,,
625,0.389703219,40.69010417,,,
626,0.364620063,40.75520833,,,
627,0.339340514,40.8203125,,,
628,0.313880101,40.88541667,,,
629,0.288254444,40.95052083,,,
630,0.262479253,41.015625,,,
631,0.236570309,41.08072917,,,
632,0.210543461,41.14583333,,,
633,0.184414615,41.2109375,,,
634,0.158199722,41.27604167,,,
635,0.13191477,41.34114583,,,
636,0.105575772,41.40625,,,
637,0.079198761,41.47135417,,,
638,0.052799774,41.53645833,,,
639,0.026394846,41.6015625,,,
640,2.57E-15,41.66666667,,,
641,-0.026368764,41.73177083,,,
642,-0.05269548,41.796875,,,
643,-0.07896422,41.86197917,,,
644,-0.105159111,41.92708333,,,
645,-0.131264341,41.9921875,,,
646,-0.157264169,42.05729167,,,
647,-0.183142933,42.12239583,,,
648,-0.208885063,42.1875,,,
649,-0.234475088,42.25260417,,,
650,-0.259897645,42.31770833,,,
651,-0.28513749,42.3828125,,,
652,-0.310179506,42.44791667,,,
653,-0.335008714,42.51302083,,,
654,-0.359610278,42.578125,,,
655,-0.383969517,42.64322917,,,
656,-0.408071915,42.70833333,,,
657,-0.431903127,42.7734375,,,
658,-0.455448987,42.83854167,,,
659,-0.478695521,42.90364583,,,
660,-0.501628948,42.96875,,,
661,-0.524235697,43.03385417,,,
662,-0.546502408,43.09895833,,,
663,-0.568415943,43.1640625,,,
664,-0.589963394,43.22916667,,,
665,-0.611132089,43.29427083,,,
666,-0.6319096,43.359375,,,
667,-0.652283752,43.42447917,,,
668,-0.672242628,43.48958333,,,
669,-0.691774578,43.5546875,,,
670,-0.710868223,43.61979167,,,
671,-0.729512464,43.68489583,,,
672,-0.747696489,43.75,,,
673,-0.765409775,43.81510417,,,
674,-0.782642101,43.88020833,,,
675,-0.799383546,43.9453125,,,
676,-0.815624502,44.01041667,,,
677,-0.831355676,44.07552083,,,
678,-0.846568092,44.140625,,,
679,-0.861253104,44.20572917,,,
680,-0.875402394,44.27083333,,,
681,-0.88900798,44.3359375,,,
682,-0.902062219,44.40104167,,,
683,-0.914557814,44.46614583,,,
684,-0.926487813,44.53125,,,
685,-0.937845618,44.59635417,,,
686,-0.948624986,44.66145833,,,
687,-0.958820032,44.7265625,,,
688,-0.968425234,44.79166667,,,
689,-0.977435434,44.85677083,,,
690,-0.985845842,44.921875,,,
691,-0.993652039,44.98697917,,,
692,-1.000849977,45.05208333,,,
693,-1.007435982,45.1171875,,,
694,-1.013406757,45.18229167,,,
695,-1.018759384,45.24739583,,,
696,-1.023491321,45.3125,,,
697,-1.027600409,45.37760417,,,
698,-1.031084867,45.44270833,,,
699,-1.033943298,45.5078125,,,
700,-1.036174687,45.57291667,,,
701,-1.037778398,45.63802083,,,
702,-1.03875418,45.703125,,,
703,-1.039102163,45.76822917,,,
704,-1.038822857,45.83333333,,,
705,-1.037917154,45.8984375,,,
706,-1.036386323,45.96354167,,,
707,-1.034232014,46.02864583,,,
708,-1.031456251,46.09375,,,
709,-1.028061434,46.15885417,,,
710,-1.024050336,46.22395833,,,
711,-1.019426101,46.2890625,,,
712,-1.014192239,46.35416667,,,
713,-1.008352629,46.41927083,,,
714,-1.001911511,46.484375,,,
715,-0.994873485,46.54947917,,,
716,-0.98724351,46.61458333,,,
717,-0.979026894,46.6796875,,,
718,-0.970229297,46.74479167,,,
719,-0.960856726,46.80989583,,,
720,-0.950915526,46.875,,,
721,-0.940412381,46.94010417,,,
722,-0.929354309,47.00520833,,,
723,-0.917748653,47.0703125,,,
724,-0.905603081,47.13541667,,,
725,-0.892925579,47.20052083,,,
726,-0.879724445,47.265625,,,
727,-0.866008286,47.33072917,,,
728,-0.851786008,47.39583333,,,
729,-0.837066814,47.4609375,,,
730,-0.821860198,47.52604167,,,
731,-0.806175936,47.59114583,,,
732,-0.790024082,47.65625,,,
733,-0.773414962,47.72135417,,,
734,-0.756359164,47.78645833,,,
735,-0.738867536,47.8515625,,,
736,-0.720951175,47.91666667,,,
737,-0.702621421,47.98177083,,,
738,-0.683889853,48.046875,,,
739,-0.664768275,48.11197917,,,
740,-0.645268717,48.17708333,,,
741,-0.625403418,48.2421875,,,
742,-0.605184828,48.30729167,,,
743,-0.584625591,48.37239583,,,
744,-0.563738544,48.4375,,,
745,-0.542536706,48.50260417,,,
746,-0.521033269,48.56770833,,,
747,-0.499241593,48.6328125,,,
748,-0.477175194,48.69791667,,,
749,-0.454847737,48.76302083,,,
750,-0.432273029,48.828125,,,
751,-0.409465008,48.89322917,,,
752,-0.386437736,48.95833333,,,
753,-0.363205391,49.0234375,,,
754,-0.339782254,49.08854167,,,
755,-0.316182706,49.15364583,,,
756,-0.292421216,49.21875,,,
757,-0.268512332,49.28385417,,,
758,-0.244470672,49.34895833,,,
759,-0.220310916,49.4140625,,,
760,-0.196047798,49.47916667,,,
761,-0.171696095,49.54427083,,,
762,-0.147270616,49.609375,,,
763,-0.1227862,49.67447917,,,
764,-0.0982577,49.73958333,,,
765,-0.073699976,49.8046875,,,
766,-0.049127889,49.86979167,,,
767,-0.024556287,49.93489583,,,
768,-7.35E-16,50,,,
769,0.02452617,50.06510417,,,
770,0.04900746,50.13020833,,,
771,0.073429151,50.1953125,,,
772,0.097776581,50.26041667,,,
773,0.12203515,50.32552083,,,
774,0.146190333,50.390625,,,
775,0.170227683,50.45572917,,,
776,0.194132846,50.52083333,,,
777,0.217891564,50.5859375,,,
778,0.241489688,50.65104167,,,
779,0.264913183,50.71614583,,,
780,0.288148138,50.78125,,,
781,0.311180774,50.84635417,,,
782,0.333997453,50.91145833,,,
783,0.356584682,50.9765625,,,
784,0.378929128,51.04166667,,,
785,0.40101762,51.10677083,,,
786,0.422837158,51.171875,,,
787,0.444374922,51.23697917,,,
788,0.46561828,51.30208333,,,
789,0.486554791,51.3671875,,,
790,0.507172219,51.43229167,,,
791,0.527458534,51.49739583,,,
792,0.547401922,51.5625,,,
793,0.566990792,51.62760417,,,
794,0.586213781,51.69270833,,,
795,0.605059763,51.7578125,,,
796,0.623517852,51.82291667,,,
797,0.641577411,51.88802083,,,
798,0.659228057,51.953125,,,
799,0.676459668,52.01822917,,,
800,0.693262388,52.08333333,,,
801,0.70962663,52.1484375,,,
802,0.725543087,52.21354167,,,
803,0.741002731,52.27864583,,,
804,0.755996825,52.34375,,,
805,0.77051692,52.40885417,,,
